CKSOP;振奋人心;;;;;;;;;;;;;;x
3225title;左权将军殉国;;;;;;;;;;;;;;x
3225decs;左权，字孳麟，号叔仁，原名左纪权。湖南醴陵人，黄埔军校一期生，是中国工农红军和八路军高级将领，无产阶级革命家、军事家。1925年加入中国共产党；同年12月赴苏联学习；1934年参加长征，参与指挥强渡大渡河、攻打腊子口等战斗。长征到达陕北后，左权率部参加了直罗镇战役和红军东征。1936年，他担任红一军团代理军团长，率部西征并参与指挥山城堡战役。抗日战争爆发后，他协助指挥八路军开赴华北抗日前线，粉碎日伪军“扫荡”，发展壮大人民武装力量，取得了百团大战等许多战役、战斗的胜利。，日军对太行抗日根据地发动大“扫荡”，左权负责断后，指挥部队掩护中共中央北方局和八路军总部等机关突围转移，同年在山西辽县（现左权县）的十字岭突围战斗中被炮弹击中头部牺牲年仅37岁；10月10日，公葬左权的仪式在涉县举行，八路军副总司令彭德怀亲笔撰写并手书了《左权同志碑铭》。左权时任八路军副参谋长，是共产党在开日战争中牺牲的最高级别别将领。;;;;;;;;;;;;;;x
3225OP;誓死抗战;;;;;;;;;;;;;;x
3226title;萧山令将军殉国;;;;;;;;;;;;;;x
3226decs;萧山令字铁侬，湖南省益阳县人，保定陆军军官学校第三期步兵科毕业。当时国民政府西迁武汉，宪兵司令谷正伦（日本陆军士官学校第十一期炮兵科毕业，陆军中将）前往武汉就医。萧山令受命于危难之际，晋升宪兵副司令，同时兼任南京警备司令、防空司令等谷正伦的原兼职，成为国民党南京宪、警的头号人物。南京保卫战时兼6大重职——全国宪兵副司令、首都警察厅长、战时南京市长、代理南京警备司令、防空司令、渡江总指挥。1937年12月13日，南京陷落，自杀殉国，为抗战而亡，是南京保卫战牺牲的最高军官。;;;;;;;;;;;;;;x
3226OP;追授中将;;;;;;;;;;;;;;x
3227title;吴克仁将军殉国;;;;;;;;;;;;;;x
3227decs;吴克仁字静山，吉林省宁安县人。国民革命军陆军第67军军长。此时奉令率部进抵松江，在黄浦江北岸阻击日军谷寿夫师团。亲临第一线督战，屡次击退日军进攻。旋日军调集援兵攻占松江城东、南、西三面，企图合围六十七军，67军为掩护淞沪战场我方大部队撤退，死战不退，坚守至9日。完成阻击任务的67军已伤亡大半。吴克仁率余部从北门突围西撤。在苏州河架设浮桥时，不幸中弹殉国。;;;;;;;;;;;;;;x
3227OP;唉;;;;;;;;;;;;;;x
3228title;戴安澜将军殉国;;;;;;;;;;;;;;x
3228decs;戴安澜字衍功，安徽省无为县人。国军名将，黄埔系骨干之一。1926年黄埔军校三期毕业。1942年，率第200师作为中国远征军的先头部队赴缅参战。取得同古会战（歼敌五千余，而日军兵力4倍于戴部）、收复棠吉等战功。在郎科地区指挥突围战斗中负重伤，26日下午5时40分在缅北茅邦村殉国。1939年6月17日，授陆军少将。1942年10月16日，追赠陆军中将，解放后追认为革命烈士。戴安澜曾血战古北口，后立下台儿庄战役部分战功（火攻陶墩/智取朱庄/激战郭里集）、击败瑞阳公路日军第九师团主力（属武汉会战）、击退艾山阵地日军进攻（属徐州会战）、攻克昆仑关/击毙中村正雄少将（属昆仑关战役）等战功，因昆仑关一役获得蒋中正"当代之标准青年将领"之赞誉。是二战中第一位获得美国勋章的中国军人。;;;;;;;;;;;;;;x
3228OP;着实可惜;;;;;;;;;;;;;;x
32228title;毛主席为戴安澜题诗;;;;;;;;;;;;;;x
32228decs;外侮需人御，将军赋采薇。师称机械化，勇夺虎罴威。浴血东瓜守，驱倭棠吉归。沙场竟殒命，壮志也无违。;;;;;;;;;;;;;;x
32228subtitle;《海鸥将军千古》;;;;;;;;;;;;;;x
DASADAnapolice_title;对共军发起大扫荡;;;;;;;;;;;;;;x
hbwss;策动华北五省自治，分离支那，保证帝国方略有效进行。;;;;;;;;;;;;;;x
CXMOP;打;;;;;;;;;;;;;;x
SIAT;马虎山起兵反盛;;;;;;;;;;;;;;x
SIADCS;继马仲英两次乱疆之后，就在喀什刚刚恢复和平，人民正待休养生息之际，驻兵和田的马虎山，静极思动，高举叛戟，与麻木提合股倡乱，凶锋席卷南疆，发动了震惊全疆的1937年喀什之乱，马虎山对马仲英在喀什时所奉行的亲苏政策一贯不满，当马仲英出走，由他独揽了36师大权后，他立刻背叛了马仲英的路线，公然与之分庭抗礼，走上了反苏亲英的道路，他独断专行，一边大做畜产品和丝织品投机生意，从中牟取暴利，一边通过英国商队秘密输入武器，暗中扩大势力，在苏联的马仲英对马虎山的行径早有察觉，在苏方的授意下，马仲英几次派代表返回南疆撤换马虎山，但马虎山大权已经在握，拒不从命放权，马仲英远在异国，鞭长莫及，只得听之任之。。;;;;;;;;;;;;;;x
SIAP;盛世才和平条款;;;;;;;;;;;;;;x
SIAPDCS;省方要求我军与省府订立和平条款，省军将同我军和平共处。;;;;;;;;;;;;;;x
CSIAPOP;修养生息，以备再战;;;;;;;;;;;;;;x
CSIA2POP;争则争你死我活;;;;;;;;;;;;;;x
CXM_1;起兵反盛;;;;;;;;;;;;;;x
CXM_2DCS;盛世才在新疆的统治不得民心，制造白色恐怖、排除异己、妄图将新疆分离出民国的劣迹早已为众所周知。我新36师今日起兵，讨伐逆贼，当为众望所归！;;;;;;;;;;;;;;x
Peace_tili_title;和平条款;;;;;;;;;;;;;;x
Peace_SOV_title;请求苏联镇守东大门;;;;;;;;;;;;;;x
SOVP;新疆电告;;;;;;;;;;;;;;x
SOVPDCS;新疆方面盛世才所率领之省军难以抵挡马匪之攻击，一溃千里。故电告中央求援，是否出兵干预？;;;;;;;;;;;;;;x
SOVOP;出兵;;;;;;;;;;;;;;x
SOV2POP;无能为力;;;;;;;;;;;;;;x
SIK_Briger;亲近苏联;;;;;;;;;;;;;;x
SIKP;镇守东大门;;;;;;;;;;;;;;x
SIKDCS;国民政府与苏联签署互不侵犯条约后，一方面是答应省府要求，另一方面为了防止国民政府染指新疆，派出机械化团驻守哈密，也是为了保证援华物资的安全运输;;;;;;;;;;;;;;x
CHIP;中央政府电令;;;;;;;;;;;;;;x
CHIDCS;中央政府决定以朱绍良为新任主席，撤销盛世才现有一切职务并改任农林部长，通电新疆省军全部收归中央政府。;;;;;;;;;;;;;;x
CLP;发动大清洗;;;;;;;;x,,,,,,
CLP2;分共清党;;;;;;;;;;;;;;x
CLDCS2;1940年，盛世才为抵制苏联和中国共产党人在新疆的影响，炮制了所谓企图分裂中国领土、建立“伪政权”的一系列暴动案，诬称著名爱国民主人士、新疆学院院长杜重远，与财政厅长张宏与、伊犁警备司令姚雄、边务处长陈培生、建设厅长阿不都大毛拉(维吾尔族)、公安管理处副处长库尔班尼牙孜(维吾尔族)、阿山行政长沙里福汗(哈萨克族)、艾林郡王(哈萨克族)、布哈特贝子(哈萨克族)、公路局长别克迭也夫(归化族，即后之俄罗斯族)、回族副厅长兰延寿及苏联驻迪化领事馆代总领事欧阳杰克等谋划在当年“九一八”民众纪念大会上发起暴动，阴谋刺杀本省最高长官，推翻新疆现政府，建立托派力量和汪伪力量的联合政权。具体步骤是先分别在外区的阿山和南疆暴动，成立蒙哈联合政府和维吾尔共和国，同时引诱省城军队出城，乘机在城内动手，最后由杜重远领导这两个政府；新政府暂时与苏联亲善，最终将投靠汪伪和日本。从而将杜重远等一大批爱国民主人士和进步民族上层逐一加以逮捕、杀害、监禁。许多革命志士被害得家破人亡、妻离子散。它是盛世才1942年公开迫害中国共产党人的预演。;;;;;;;;;;;;;;x
CLEANOP1;干;;;;;;;;x,,,,,,
XHSV;新华社定名;;;;;;;;;;;;;;x
XHSD;1937年1月，中共中央决定红色中华通讯社改名为新华通讯社，25日开始用新华社名义向全国发布新闻。社长为博古，社址设在延安城内。初期每日播发2000字左右的新闻稿。;;;;;;;;;;;;;;x
XHS;中国日新!;;;;;;;;;;;;;;x
FCJT;范长江赴陕北采访报道中国革命;;;;;;;;;;;;;;x
FCJD;1937年2月2日，资深记者范长江只身冒险进入西安，对“西安事变”作实地采访，先后与周恩来、叶剑英等人长谈。2月9日，范长江进入延安，先后会见了中共各方面领导人，与毛泽东进行了长谈，毛泽东回顾了五次反“围剿”的经验、教训和红军艰苦卓绝的长征，同时深刻阐明了中共的抗日民族统一战线政策。后来，范长江将延安的见闻写成通讯，以《陕北之行》在《大公报》上发表，促进了全国人民对中共和红军的了解，传播了中共抗日民族统一战线的主张。;;;;;;;;;;;;;;x
FCJOP;欢迎他;;;;;;;;;;;;;;x
206title;与中共在西安举行谈判;;;;;;;;;;;;;;x
206decs;邀请中共代表在西安谈判，共商统战工作，在一定程度上同意共方请求。;;;;;;;;;;;;;;x
206option1;很好;;;;;;;;;;;;;;x
206option2;没必要;;;;;;;;;;;;;;x
207title;西安谈判;;;;;;;;;;;;;;x
207decs;派遣代表周恩来同国民党代表张冲、顾祝同在西安开始就国共合作的具体问题进行谈判，尽量完成逼蒋抗日的目标，使国民政府的对外态度改变。;;;;;;;;;;;;;;x
207option;参加;;;;;;;;;;;;;;x
208title;国民党五届三中全会在南京举行;;;;;;;;x,,,,,,
208decs;1937年2月15日至22日，国民党五届三中全会在南京举行。会上，国民党抗日派和亲日派分别就停止内战，一致抗日问题展开了辩论。经过激烈的斗争，先后通过了《促进救国大计案》、《西安事变经过之决议》、《关于国防经济建设案》以及《关于根绝赤祸之决议案》等议案，并发表了宣言。;;;;;;;;x,,,,,,
208option1;对赤祸问题做出让步;;;;;;;;;;;;;;x
208option2;坚决反共;;;;;;;;;;;;;;x
209title;南京讯息;;;;;;;;;;;;;;x
209decs;据南京方面消息。在这次会议中，国民党虽然没有根本放弃反共立场，没有制定明确的抗日方针，但在中国共产党的推动下和国民党内进步人士的积极努力下，在内外政策上都做了某些重要调整。在对内政策上，基本确定了停止内战，实行国共合作的原则；在对外政策上，公开表示“如果让步超出了限度，只有出于抗战之一途”。;;;;;;;;;;;;;;x
209option;他们的态度终于转变了;;;;;;;;x,,,,,,
LTXZ;老舍发表长篇小说《骆驼祥子》;;;;;;;;x,,,,,,
LTXZD; 《骆驼祥子》真实地描绘了北京一个人力车夫的命运。祥子来自农村，他在拉上租来的洋车以后，立志买一辆车自己拉，做一个独立的劳动者。他年轻力壮，正当生命的黄金时代；又勤劳耐苦，不惜用全部力量去达到这一目的。迎着一个又一个的打击，他作过挣扎，仍然执拗地想用更大的努力来实现自己梦寐以求的生活愿望。但一切都是徒然，他所喜爱的小福子的自杀，使他丧失了对于生活的任何企求和信心，从上进好强而沦为自甘堕落。作品写道：“苦人的懒是努力而落了空的自然结果，苦人的耍刺儿含有一些公理。”又说：“人把自己从野兽中提拔出，可是到现在人还把自己的同类驱到野兽里去。祥子还在那文化之城，可是变成了走兽，一点也不是他自己的过错。”;;;;;;;;;;;;;;x
LTXZOP;精彩;;;;;;;;;;;;;;x
YAC;中共中央政治局在延安召开扩大会议;;;;;;;;;;;;;;x
YACD;1937年3月23日－31日，中共中央政治局在延安召开扩大会议，讨论目前国内政治形势和党的任务，并着重批评了张国焘的错误。31日，中共中央政治局作出《关于张国焘同志错误的决定》。中共中央曾给张国焘以充分的改正错误的机会，并分配他担任陕甘宁边区政府副主席职务。;;;;;;;;x,,,,,,
YACOP;同意;;;;;;;;;;;;;;x
NCC;新华书店在延安成立;;;;;;;;;;;;;;x
NCD;新华书店，中国国有图书发行企业。发行网点遍及全国城镇。在1937年4月24日成立于延安清凉山，因该书店在中共中央宣传部、中国出版集团之下，是国家官方的书店，也是官方刊物宣传与发售处之一，全国各地均有分店，截至2006年共有14000多个发售网点，各省会则有购书中心或书城等名义经营；在香港以“新华书城”名义在湾仔经营，在澳门则以“珠新图书公司”名义经营。;;;;;;;;;;;;;;x
NCOP;精彩;;;;;;;;;;;;;;x
GBDT;法国教育家皮埃尔·德·顾拜旦逝世;;;;;;;;;;;;;;x
EVentGBD;皮埃尔·德·顾拜旦（Pierre De Coubertin，1863年1月1日—1937年9月2日）,现代奥林匹克运动会的发起人，被誉为“现代奥林匹克之父”，终生倡导奥林匹克精神。1863年1月1日出生于法国巴黎，1896年至1925年任国际奥林匹克委员会主席，也是奥林匹克会徽、奥林匹克会旗的设计者。顾拜旦不仅是世界著名的国际体育活动家，同时也是卓有成就的教育学家和历史学家。 顾拜旦出身于法国贵族家庭，拥有男爵称号。他从小喜欢贵族运动，如击剑、赛艇、骑马，也喜欢拳击。他父亲夏尔·德·顾拜旦（Charles de Coubertin）是出名的画家。从1875年开始，一直到1881年，考古学家在希腊连续发掘出古代奥运会的文物遗址，这引起了顾拜旦的兴趣和关注。在1890年，他终于有机会访问希腊的奥林匹亚山——古代奥林匹克运动的发源地。他认为宏扬古代奥林匹克精神可以促进国际体育运动的发展。 1892年12月25日，皮埃尔·德·顾拜旦发表演讲，在演讲中首次提出“复兴奥林匹克运动”。 1894年在巴黎举办了国际体育会议，决定在希腊创办第一届现代奥运会，并规定每4年举行一次。1894年6月23日，国际奥林匹克委员会正式成立，当时希腊文学家维凯拉斯担任国际奥委会主席，而顾拜旦担任国际奥委会秘书长。任职期间对有关奥运会的举办、组织等完成详尽规划。 1896年到1925年担任国际奥委会第二任主席。1912年斯德哥尔摩奥运会时，发表了著名诗作《体育颂》，另著有《运动心理学试验》（1913）和《竞技运动教育学》（1919）等。 1925年以国际奥委会荣誉主席身份退休。（注：1894—1925年，一直兼任国际奥委会委员。）1937年于日内瓦过世，其遗体葬在国际奥委会总部所在地洛桑，心脏则埋在奥林匹克运动发源地奥林匹亚。;;;;;;;;;;;;;;x
GBDOP;默哀;;;;;;;;x,,,,,,
QGHT;中共中央召开全国代表会议;;;;;;;;x,,,,,,
QGHD;在延安召开的党的苏区代表会议，为即将到来的全国抗日战争作了政治上和思想上的准备。1937年5月2日，为了进一步动员全体共产党员和全国人民巩固和平，争取民主，早日实现对日抗战，中共中央于延安召开了全国代表会议（当时称为苏区代表会议），出席会议的正式代表260人，列席代表74人。3日至9日，为会议的第一阶段。毛泽东作《中国共产党在抗日时期的任务》的报告。报告指出：由于中日矛盾成为主要的矛盾，国内矛盾降到次要和服从地位，中国革命处于新的发展阶级。 中国共产党在这个发展阶段中，在西安事变前的任务主要是争取和平，而现在的主要任务是争取民主。没有民主自由，便不能巩固已经取得的和平，不能增强国内的团结，便不能进行人民的抗日动员。争取民主是新阶段最本质的东西，是中心一环。中国必须立即实行两方面的民主改革：第一方面，将政治制度上国民党一党派一阶级的反动独裁政体，改变为各党派各阶级合作的民主政体；第二方面，是人民的言论、集会、结社自由。在为抗日民族统一战线和统一的民主共和国而斗争的总任务之下，红军和抗日根据地的任务是：（1）适合抗日战争的情况，改组国民革命军，并将军事的政治的文化的教育提高一步，成为抗日战争中的模范兵团。（2）根据地改为全国的一个组成部分，实行新条件下的民主制度，重新编制保安部队，肃清汉奸和捣乱分子，造成抗日和民主的模范区。（3）在此区域内实行必要的经济建设。报告强调指出，为了实现党的任务，必须坚持无产阶级及其政党的领导，在党内既要继续反对关门主义、冒险主义，又要警惕陈独秀右倾投降主义在新的形势下的复活。;;;;;;;;;;;;;;x
QGHOP;万岁;;;;;;;;;;;;;;x
KMMT;中国电影制片厂成立，总部设在昆明;;;;;;;;;;;;;;x
KMMD;中国电影制片机构。前身为国民党“南昌行营政训处”下的汉口摄影场，成立于1935年。抗日战争初期的1938年，隶属于军事委员会政治部第三厅。一部分爱国电影工作者在中国共产党影响下,参加该厂,摄制了《保卫我们的土地》 [1]  （史东山编导）、《热血忠魂》（袁丛美编导）、《八百壮士》（阳翰笙编剧，应云卫导演）3 部故事片以及《抗战特辑》、《电影新闻》、《抗战标语卡通》、《抗战歌辑》等多集。1938年 9月，迁移重庆观音岩纯阳洞，在编导委员会主持下，继续拍摄了《保家乡》（何非光编导）、《好丈夫》(史东山编导)、《东亚之光》（何非光编导）、《胜利进行曲》（田汉编剧，史东山导演）、《火的洗礼》(孙瑜编导)、《青年中国》(阳翰笙编剧，苏怡导演)、《塞上风云》（阳翰笙编剧，应云卫导演）、《日本间谍》（阳翰笙编剧，袁丛美等导演） 7部故事片和大型纪录片《民族万岁》以及新闻、纪录片多集。1938年底还在香港设立分部，创建大地影业公司，拍摄了《孤岛天堂》(蔡楚生编导)、《白云故乡》(夏衍编剧,司徒慧敏导演)2部故事片。抗日战争后期，该厂改组，从1943～1945年，仅完成《还我故乡》等 4部故事片。1946年迁南京，隶属于国民党政府“国防部”；1948年8月迁到台湾。;;;;;;;;;;;;;;x
KMCT;召开国民党临时全国代表大会;;;;;;;;;;;;;;x
KMCD;1938年3月29日 ，蒋介石在武汉召开国民党临时全国代表大会。会议主要内容：一、制订和通过了《抗日建国纲领》；二、选举蒋介石为国民党总裁，汪精卫为副总裁；三、成立民国参政会；四、设立三民主义青年团和中央调查统计局。;;;;;;;;;;;;;;x
KMCOP;抗战万岁;;;;;;;;;;;;;;x
PYT;中共中央发出《对平原游击战的指示》;;;;;;;;;;;;;;x
PYD;1938年4月21日，中共中央发出《对平原游击战的指示》，指出：抗战以来的经验证明，在平原地区开展游击战争也是可能的；党和八路军在河北、山东的平原地区，应坚决采取广泛发展抗日游击战争的方针，尽量发动最广大的群众进行公开的武装斗争，组织游击队和不脱离生产的自卫军，尽快建立抗日民主政权，创立和发展根据地。;;;;;;;;x,,,,,,
XZT;中共中央书记处发出《关于徐州失守后华中工作的指示》;;;;;;;;;;;;;;x
XZD;1938年5月22日，中共中央书记处发出《关于徐州失守后华中工作的指示》，要求动员大批学生、工人、革命分子到乡村中去，组织与领导群众，发动游击战争，建立游击区。为此，武汉城市工作即使受到部分损失，也不应顾惜。周恩来、叶剑英接到指示后，当即向中共河南省委书记朱理治、省委军事部长彭雪枫等作了传达，要求河南省委立即贯彻执行。７月，中共河南省委派萧望东率抗日先遣大队从竹沟东进豫东。;;;;;;;;;;;;;;x
XZOP;立刻执行;;;;;;;;;;;;;;x
SQT;成立三民主义青年团(三青团);;;;;;;;x,,,,,,
SQD;在蒋介石直接策划下，1938年7月9日，三民主义青年团在武汉成立。蒋介石任团长，陈诚任书记长。中央团部下社支团部、区团部、分团部、区队、分队等组织，并借社会服务之名，建有青年服务队等外围组织。三青团组织已经基本形成。;;;;;;;;;;;;;;x
SQOP1;继续干下去;;;;;;;;;;;;;;x
SQOP2;没必要;;;;;;;;;;;;;;x
JBLT;军事家蒋百里病逝;;;;;;;;;;;;;;x
JBLD;1938年11月4日，蒋百里病逝于广西宜山。蒋百里，浙江海宁人。1901年赴日留学，以优异成绩毕业于士官学校。1906年留学德国。武昌起义后，任浙江都督府总参议。1912年任保定陆军军官学校长，1913年，任袁世凯总统府一等参议。1917年，任黎元洪总统府顾问。1923年同胡适组织新月社。1925年任吴佩孚部总参谋长。1933年赴日考察，认为中日大战不可避免，拟定多种国防计划．呼吁国民政府备战。1935年，任军事委员会高等顾问。1936年赴欧美考察，回国后倡议发展空军。1937年9月，他以蒋介石特使身份出访意、德等国，回国后发表《日本人》及《抗战基本观念》，断定日本必败，中国必胜。1938年8月代理陆军大学校长。著有军事著作《孙子新释》、《军事常识》、《国防论》等。;;;;;;;;;;;;;;x
JBLP1;胜也罢，败也罢，就是不同它讲和!;;;;;;;;;;;;;;x
YAMT;袁牧之、吴印咸创办延安电影团;;;;;;;;;;;;;;x
YAMD;1938年8月，袁牧之到香港购得了摄影机、洗印机、放映机 等全套十六毫米摄影器材及数万米胶片，又动员了战前在“电通” 和“明星”曾与他合作过的摄影师吴印咸从上海来参加工作。适 值荷兰电影艺术家约里斯-伊文思来中国拍摄纪录片，由于受到 阻挠，无法到延安或其他抗日根据地去进行拍摄，伊文思会见了 袁牧之，决定将自己带来的埃摩摄影机和胶片转交给袁牧之等。刚从上海到武汉的吴印咸坐着出租汽车到约定好的马路边接受了 摄影机和胶片。\n伊文思在一篇文章中写道：在离开汉口前，我也想，既然我不能亲去延安，我完全可以 把我的摄影机交给中国同志，让他们带到延安去工作。这样，经 过中共同志的帮助，决定在某晚，将摄影机交给一辆出租汽车内 的中国同志。那是深夜，在汉口的一条街上，我看到了那辆出租 汽车。当时，我未能看清这个中国同志的模样，我见到他后，急 忙把摄影机交给他，同时，激动地低声对他说：“延安！延安！ ”这位同志点了点头就走了。\n袁牧之和吴印咸带着电影器材到达延安，在八路军总政治部 下成立了“延安电影团”。;;;;;;;;;;;;;;x
YAMP1;精彩;;;;;;;;;;;;;;x
MPRT;陕甘宁边区成立生产委员会;;;;;;;;;;;;;;x
MPRD;1939年2月2日，陕甘宁边区成立生产委员会，作为生产运动的指导机关。陕甘宁边区在“自己动手，丰衣足食”的口号鼓舞下，群众生产搞得热火朝天。毛泽东、周恩来、朱德、任弼时等都带头参加生产劳动。部队在“背枪上战场，荷锄到田庄”的号召下，开展了南泥湾、槐树庄、大风川等地的屯田大生产运动。王震率领三五九旅，在南泥湾开荒26万亩，使荒原变成了“陕北江南”，成为全军大生产运动的一面旗帜，创立了“南泥湾”精神。;;;;;;;;;;;;;;x
CKST2;成立国防最高委员会;;;;;;;;;;;;;;x
CKSD2;国民党成立国防最高委员会，蒋介石为委员长，由中央统一控制全国军队，共御外侮。;;;;;;;;;;;;;;x
CKS1;成立;;;;;;;;;;;;;;x
CKS3;没必要;;;;;;;;;;;;;;x
CKST3;国民党方面成立军委会;;;;;;;;;;;;;;x
CKSD3;1939年2月7日，国民党成立国防最高委员会，并且任命蒋介石为委员长。统一控制全国军队，实则削弱各大军阀，为自己的统治铺平道路。;;;;;;;;;;;;;;x
CKS2;金玉其外败絮其中;;;;;;;;;;;;;;x
TDT1;陕甘宁边区政府公布《陕甘宁边区土地条例》;;;;;;;;;;;;;;x
TDD1;《条例》规定，确定土地私有制，人民经分配所得之土地，即为其私人所有。土地改革前之旧有土地关系，一律作废。凡在土地改革后分得土地之民，须持有分地证或土地登记证。凡边区人民取得土地所有权者，有完全使用与支配其土地之权。凡过去宣布没收而未经分配之土地，作为公地，其支配权属于边区政府。公共水道、天然湖泽、交通道路、矿产地、盐地不为私人所有。有卖国行为者的上地即属公地。土地须申请登记。\n《条例》还规定，土地使用以土地私有制及尊重各种合法之契约合同为根据。有公共和军事需要时，政府得征收人民的土地，但须按实际情况，兑换其他土地，或予以地价。凡逃门闭户无人继承之土地，由乡政府土地委员会呈报县政府处理之。土地纠纷未解决之前，管理权属耕者所有，如强行收租或阻止耕种者，酌情惩处之。凡用欺骗威胁手段强占他人之土地者，一经查出，依法予以制裁。凡不依法登记土地或私自转移土地所有权，经人告发查明属实者，由政府处罚之。;;;;;;;;;;;;;;x
TDOP1;坚决拥护;;;;;;;;;;;;;;x
SZG1;陕甘宁边区公布《施政纲领》;;;;;;;;;;;;;;x
SZGD1;1939年4月4日，陕甘宁边区第一届参议会制定的《陕甘宁边区抗战时期施政纲领》正式公布。\n陕甘宁边区的前身是陕甘宁苏区。抗日战争爆发后，为了适应建立抗日民族统一战线的需要，中共中央在致国民党五届三中全会电中表示，愿意将苏维埃政府改名为中华民国特区政府。随后进行了更名改制工作。陕甘宁苏区更名为陕甘宁特区政府，苏维埃制改为民主共和制。\n1939年初，陕甘宁边区召开第一届参议会，制定了《陕甘宁边区抗战时期施政纲领》，4月4号这一天正式公布。这一施政纲领围绕”三民主义”的各个方面，阐述了一系列具体政策，其中包括：坚持抗日民族统一战线，团结全边区人民与党派，动员一切力量，共同抗日。各民族在政治、经济上一律平等；发扬民主政治，采用直接、普遍、平等、不记名的选举制等。确定私人财产所有权，保护边区人民由土地改革所得之利益，废除高利贷等。\n这个施政纲领，是在抗日民族统一战线的前提下，在陕甘宁边区特殊环境下产生的。《施政纲领》不仅对陕甘宁边区具有指导意义，而且对全国其他抗日根据地也同样具有指导意义。它在政治上既保证了边区全体人民的民主权利，在经济上也照顾了农民及地主的利益。\n两年后，中共中央政治局又通过了《陕甘宁边区施政纲领》，即《五一施政纲领》，它更全面、鲜明地体现了中国共产党团结抗战的方针，对边区的政治、经济、文化、教育等方面规定出具体政策。陕甘宁边区政府主席林伯渠评论说，这是一个具有历史意义的伟大文件，在它的条文中，贯彻着统一战线与新民主主义的精神。\n中国共产党领导制定的这些施政纲领，得到了边区人民的衷心支持和拥护。;;;;;;;;;;;;;;x
SZGP1;万岁！;;;;;;;;;;;;;;x
WINTER_WART;发动冬季攻势;;;;;;;;;;;;;;x
WINTER_WARD;日本侵略军自“七七事变”发动全面侵华战争后，经过一年零四个月的战斗，虽侵占我国大片国土，但被歼四十多万，到1938年10月攻占武汉、广州后，由于战线过长，兵力不敷使用，特别是受到中国共产党领导的八路军、新四军在日军占领区内展开了积极袭扰日军的后勤补给线的影响，日军给养短缺，已无力发动大规模的全面性进攻作战，被迫转为守势作战。日军大本营也被迫将侵华战略方针由“速战速决”变为“持久作战”。日军深深地陷入了中国战场而无力自拔，致使法西斯德国于1939年9月1日入侵波兰挑起第二次世界大战时，日本政府表示：“帝国不介入欧洲战争，决定专向解决中国事变迈进”，拒绝了德国要求日本出兵苏联以策应欧洲战场的请求。为了确保滇缅国际交通线的安全。武汉、广州失守后，政府接受英美援助的通道只剩下粤港国际交通线和滇缅国际交通线。由于潮汕、南宁的失守，粤港国际交通线已被日军切断，滇缅国际交通线也受到日军的极大威胁，随时有被切断的可能。为确保这条重要的国际交通线安全，军委会决心发动冬季攻势，将日军赶出桂南。也为了检阅国民党军队的战斗力，打击日军的有生力量。按照国民党军队第二期对日作战方针，各战区对所属部队进行了轮流整训。到1939年10月，第一、第二期整训完毕，部队战斗力大增，已堪一战。同时，蒋介石认为，日军已“楚歌四面、备多力分，论侵华军事，日暮途远，进退维谷”。为打击日军的有生力量，并粉碎日军以华制华、以战养战的企图，各战区应“同时发挥威力转取攻势”。为了阻止汪伪政权的成立。1938年12月29日，时任国民党副总裁的汪精卫发表了响应日本政府旨在招降中国政府的第三次近卫声明的“艳电”，公然投入了日本侵略者的怀抱。1939年8月28日，汪记国民党第六次代表大会在上海召开，标志着以汪精卫为首的亲日派从国民党中彻底地分裂出来。此后，汪派人物紧锣密鼓、积极筹备成立傀儡政府，妄图与设于重庆的中国政府分庭抗礼。汪精卫的投敌叛国，造成了国民党内部的分裂与混乱，亦“对敌后人心士气影响甚大”。蒋介石决心发动冬季攻势，在很大程度上是为了阻止汪伪政府的成立。争取更多的外援。“七七事变”爆发后，世界上各爱好和平的国家纷纷发表宣言和讲话，谴责日本军国主义发动的侵华战争，一些国家还向中国伸出了援助之手。中国可以在远东牵制日本，苏联政府为此援华，提供了大量的武器装备及数笔大宗信用贷款，价值2.5亿美元，并派飞行员直接来华参战，在我国的抗战初期给予了重要的帮助。后由于国际形势的变化，张古峰、诺门坎事件后，苏联和日本签订互不侵犯条约，苏联政府终止对华援助。英美政府在“七七事变”后，只是从道义上谴责了日本的侵略行径，但未向中国进行援助，同时也未停止向日本出售战略物资。后由于日本不再承认“门户开放”政策，英美的在华利益受到了很大损害，出于自身利益的考虑，英美政府对日态度渐呈严厉。同时，英美政府认识到，只有支持国民党政府继续抗日，才能使日本无暇他顾，保证自身不受攻击。因此，增强了对国民党政府的援助。如1938年11月15日，美国政府予我信用贷款两千五百万美元；12月16日，英国政府予我第一批信用贷款四十五万英镑；12月29日，英国政府予我第二批信用贷款五十万英镑；1939年3月8日，英国政府予我平衡基金借款一千万英镑；等等。为向国际社会表明中国政府抗战到底的决心，以争取到更多的外援，政府决心发动冬季攻势。;;;;;;;;;;;;;;x
WINTRWAROP;与日寇决一死战！！！;;;;;;;;;;;;;;x
WINTER_WARTJAP;重庆军决议发动冬季攻势;;;;;;;;;;;;;;x
WINTER_WARDJAP;自我皇军侵华以来，中国陆军无一不屈服于皇军之淫威之下，被迫采取被动之防守。如今，自广东失陷，桂南告急，重庆方面意欲保证交通线的安全，从而电令其军委会十大战区采取攻势，打击我皇军有生力量。;;;;;;;;;;;;;;x
WINTRWAROPJAP;与支那不共戴天！！！;;;;;;;;;;;;;;x
ZWFT;公布作战方案;;;;;;;;;;;;;;x
